memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
2048,cold,True,317117,0.048069,1147935,318600,96.0
2048,cold,True,282144,0.043728,1069934,284310,96.0
2048,cold,True,406863,0.03326,1104784,408160,96.0
2048,cold,True,336603,0.053281,1124310,338120,96.0
2048,cold,True,443468,0.045363,1261931,0,
2048,cold,True,366871,0.03357,1076884,371730,96.0
2048,cold,True,330638,0.055705,1125356,332140,96.0
2048,cold,True,353045,0.041185,1145271,354920,96.0
2048,cold,True,358568,0.03741,1265043,362070,96.0
2048,cold,True,331776,0.043804,1108714,334110,96.0
2048,cold,True,433175,0.041774,1220112,435640,96.0
2048,cold,True,324346,0.055689,1114222,326620,96.0
2048,cold,True,359136,0.050498,1168970,361580,96.0
2048,cold,True,330729,0.034994,1116449,332730,96.0
2048,cold,True,322202,0.05132,1071852,325190,96.0
2048,cold,True,313466,0.035582,1125815,316190,96.0
2048,cold,True,323551,0.047042,1110900,0,
2048,cold,True,331680,0.051094,1138413,333980,96.0
2048,cold,True,369140,0.044432,1266178,371390,96.0
2048,cold,True,391507,0.052441,1265607,393880,96.0
2048,cold,True,344436,0.033773,1110456,345920,96.0
2048,cold,True,333700,0.04582,1109690,335050,96.0
2048,cold,True,315296,0.050232,1114955,317680,96.0
2048,cold,True,369720,0.051284,1265050,372290,96.0
2048,cold,True,340359,0.044848,1148716,343070,96.0
2048,cold,True,319371,0.047891,1147142,322870,96.0
2048,cold,True,325511,0.034186,1122865,328040,96.0
2048,cold,True,360784,0.046173,1263959,363690,96.0
2048,cold,True,341510,0.045912,1110227,0,
2048,cold,True,356496,0.035148,1126890,358960,96.0
2048,cold,True,362147,0.049693,1122624,364290,96.0
2048,cold,True,323712,0.033043,1108100,325700,96.0
2048,cold,True,351056,0.049617,1266370,353460,96.0
2048,cold,True,336725,0.043818,1146091,337860,96.0
2048,cold,True,330691,0.049628,1071869,332540,96.0
2048,cold,True,348710,0.03452,1162344,350500,96.0
2048,cold,True,369709,0.050876,1178929,372220,96.0
2048,cold,True,396500,0.033572,1124021,399310,96.0
2048,cold,True,363789,0.052303,1264633,366330,96.0
2048,cold,True,318656,0.034719,1124709,321190,96.0
2048,cold,True,419188,0.034251,1186086,421690,96.0
512,warm,False,769351,0.032135,827563,770410,103.0
512,warm,False,729539,0.036999,1060422,730880,103.0
512,warm,False,769864,0.032526,841407,772910,103.0
512,warm,False,759615,0.032668,1060915,761880,103.0
512,warm,False,731661,0.046849,841027,733970,103.0
512,warm,False,693432,0.047949,838881,696180,103.0
512,warm,False,734607,0.034085,843382,737500,103.0
512,warm,False,774291,0.028924,822781,776640,103.0
512,warm,False,734716,0.049426,955481,737120,97.0
512,warm,False,773650,0.044471,958643,775990,103.0
512,warm,False,765505,0.028035,815112,767910,103.0
